xcc,ycc,angle_68_deg,angle_95_deg,angle_997_deg,pW_laplace_rayleightest,pW_xJ_rayleightest,pW_xinvar_rayleightest,pW_xcc_rayleightest
-0.004125999178045887,0.020573348480899648,0.12661971527313184,0.2053093681470901,0.2859000119483345,0.8002529211879742,0.7010135004371572,5.40821583603329e-05,0.9518341858573467
-0.004366590609953776,0.02054882467584787,0.12658309315158373,0.2052499865211595,0.28581732075928,0.8210515778423167,0.7199770542778748,6.246112424223964e-05,0.9517758806598522
-0.004595711440259917,0.02050666445363505,0.12660097193346392,0.2052789764073867,0.28585769028643554,0.8414952734640425,0.7474064718195501,8.476651930035663e-05,0.9474411303947159
-0.00478345641477917,0.02052455138043386,0.126580930984453,0.20524648063471235,0.2858124386780988,0.8529857510455131,0.7611342579476033,0.00011239465229439754,0.9522607191060285
-0.004954381803797342,0.020575980536533246,0.1266269275739101,0.2053210626674892,0.2859162970160483,0.8741841141010438,0.7851794681186165,0.00015299964994558115,0.958221010517711
-0.005103318708096102,0.020630880917887996,0.1266818331921349,0.2054100904123588,0.2860402715621116,0.8967440539879806,0.8115668524404425,0.00020136488194660404,0.9683243033427626
-0.0052218730499212435,0.020672455871558745,0.12669667305299506,0.20543415278324484,0.28607377933569483,0.9151989400261346,0.8353051209295406,0.00024361893454367356,0.9747881435917626
-0.0052997536287242445,0.020651561751377577,0.12669785324313523,0.2054360664246968,0.28607644415475375,0.9180822872263598,0.835260302620514,0.0002571260134678944,0.9761361269178973
-0.005431585948427056,0.020621445451859132,0.12668293356781157,0.20541187463714927,0.2860427561635062,0.9201839821282921,0.8369545011778562,0.00029272201650080445,0.9751330598159053
-0.005581354142848141,0.020647083259735778,0.12666484209364418,0.20538253987687266,0.28600190638570655,0.9350181270229303,0.8542410990697163,0.00036913656300997577,0.9747001522782918
-0.0056916606746176485,0.020670276704017266,0.1266458854715935,0.2053518023063619,0.28595910314097545,0.9554967170076667,0.8823767617011994,0.00046866162442065645,0.9735052139621642
-0.00581149194195753,0.02067004056385286,0.12666585957170826,0.20538418968577182,0.2860042038078178,0.9664677956371523,0.8987389070926224,0.000571724434656724,0.9722571908815182
-0.005939510075661109,0.020711187161635405,0.12666754887932619,0.20538692884530768,0.2860080181924341,0.9686828960396696,0.9032048916078621,0.0006907624250980098,0.9759536031102016
-0.006028963226315546,0.02069365220842821,0.12664722239185802,0.2053539700808085,0.28596212184995407,0.9700255510766171,0.9064211619098641,0.0007701672174665813,0.9775719895725246
-0.006104761019640524,0.0207114643688461,0.12665314848047157,0.20536357904838018,0.2859755027054851,0.9718154964037329,0.9120797268579273,0.000876189260151357,0.9793497087721871
-0.006201252674522628,0.02068772185891958,0.12667920155576037,0.20540582329617466,0.28603432943930457,0.9726186688220642,0.9152430077292969,0.0009363269051748708,0.983300814999042
-0.006315782087915342,0.02067160926910691,0.1267076312000062,0.20545192107637808,0.28609852236483435,0.9669297945312801,0.9078206024534413,0.0009914072043116597,0.9843483030642214
-0.006413951846060023,0.02069503684163235,0.12667678796911702,0.20540190974081965,0.28602887966350227,0.9606753184676906,0.9038843867166146,0.0011166782203860064,0.9858725109759244
-0.006494033919216524,0.020694263226055654,0.12666068244458345,0.20537579513585177,0.28599251407538495,0.9500306378051842,0.8950194151009788,0.0011867242382513855,0.9879387235867855
-0.006496721474781397,0.02065460528684029,0.12670488637808686,0.20544747043336112,0.2860923246738645,0.9268420899020173,0.8749128792195795,0.0011523301900312568,0.9916640531478157
-0.006578351283320464,0.020610337920082857,0.12670865308300575,0.20545357802774702,0.28610082973311785,0.9102548134286456,0.856493344141678,0.001104750036206107,0.991541156839812
-0.006635866112543195,0.020571612552673882,0.12664917187450087,0.20535713110601686,0.2859665236986771,0.8743970655398347,0.818444360337699,0.0010114205816217834,0.9909965087944943
-0.006698893693368134,0.020526700469809537,0.12665127444837257,0.205360540363871,0.2859712712208718,0.84010887856686,0.7821276394478244,0.0009182145050533266,0.992382663279264
-0.0067936549289953725,0.02042290304733791,0.1266523990108666,0.20536236380682693,0.2859738104350573,0.7946748527717863,0.7333006289462618,0.0007198564373883198,0.9909306794797706
-0.006892357678453686,0.020368706171387647,0.12665731254882526,0.20537033095514337,0.28598490499437074,0.7665128660357827,0.7015078105335446,0.0006096598659452375,0.9897685304868463
-0.006979415720773909,0.020254135274539942,0.12669381071800767,0.20542951159646133,0.28606731630523435,0.7161393007825808,0.6456873471109458,0.00045389663654735353,0.9884265925280601
-0.007114938990001528,0.020171469407266284,0.12668751503958325,0.20541930335053046,0.2860531009315706,0.6706728655186956,0.6000976907361736,0.0003980673613303853,0.9877656422467981
-0.007201005341978518,0.0200573997601177,0.12671933793394036,0.20547090317984068,0.28612495567140417,0.6247364497464064,0.5541732714651201,0.0003088088184099403,0.9892340376764971
-0.007323559524535406,0.019964556237966394,0.1266985767183181,0.2054372395171099,0.286078077730896,0.5940413671758822,0.5218476547335413,0.0002566277619073561,0.9897824500519212
-0.0074603606313184525,0.019901114395262424,0.12662563765334792,0.20531897110159444,0.28591338443040387,0.5655218523185914,0.49166981596978543,0.00021228775256689316,0.9882770082763707
-0.007590949815871522,0.019795430807776928,0.1266463755242298,0.20535259691140353,0.2859602096589425,0.519728634383962,0.44675578655199794,0.00017151481841686252,0.9910857089122921
-0.007756982497963986,0.019664077702877415,0.1266647619644559,0.20538240994989676,0.286001725457414,0.4923593240833065,0.41781521125720483,0.00013432399521107855,0.9944984159358692
-0.007934110086706962,0.01955107981696688,0.12665523811394983,0.20536696732379142,0.2859802210088259,0.44812312148540934,0.3731739781988382,9.151224477368633e-05,0.992807050903316
-0.00815981335777329,0.019483757391127534,0.1267034203986108,0.2054450933934259,0.2860890145546565,0.4306678736977261,0.35396780056339033,7.219127143492255e-05,0.9903589088107746
-0.008353703702186426,0.019402561809735906,0.12667075877036796,0.20539213358336972,0.28601526598962895,0.39200682691694383,0.3171604474731584,5.3461232162403094e-05,0.9897872272679988
-0.008580084222826214,0.019309734148019023,0.12671960555174333,0.20547133711375046,0.2861255599410046,0.3637097295111731,0.2906087001498861,4.185967395181211e-05,0.990171555105283
-0.008810464564628109,0.01921650038201034,0.12677190636469204,0.20555614124871813,0.286243652949469,0.34424361570453815,0.271549155855048,3.375349204172523e-05,0.9924952608132517
-0.009068159667299696,0.019163430907246974,0.12677668610271006,0.20556389144466852,0.2862544453944225,0.33513166946256384,0.2610296979727129,2.7014920204504805e-05,0.9919114898986874
-0.009340228069869073,0.019104506544763807,0.12676448858035816,0.20554411354304333,0.28622690390826194,0.31738998339449265,0.2440920658066133,2.199117938792919e-05,0.9937341679636759
-0.009632252567529559,0.01912272313329142,0.1267909824634084,0.20558707254715541,0.2862867259682787,0.30300347360876917,0.22900074974590875,1.69809914922922e-05,0.989530436670156
-0.009864331848960947,0.01912782362320836,0.1268390580186659,0.2056650255590612,0.28639527852599456,0.2823854886036887,0.21111326301082606,1.3255725800283255e-05,0.985076128947479
-0.010122678809363248,0.019115685507542998,0.1268160744766077,0.20562775846314268,0.28634338266608445,0.26544672212420356,0.19549069901565747,9.455241959596256e-06,0.981677702816989
