xcc,ycc,angle_68_deg,angle_95_deg,angle_997_deg,pW_laplace_rayleightest,pW_xJ_rayleightest,pW_xinvar_rayleightest,pW_xcc_rayleightest
-0.005840456940050197,0.013091362702932098,0.35077971660591806,0.5687818780681682,0.7920579996380894,0.09510150024921589,0.08981224705208508,0.03226623753005999,0.6108277829228791
-0.006564232144121308,0.013398676668218507,0.35082684042037243,0.5688582898905588,0.7921644103120179,0.10489978616681024,0.0995327506265573,0.03872775927698089,0.6184792400032628
-0.007237503595076048,0.013589116866527846,0.3511973150809131,0.5694590189554432,0.7930009822738805,0.11055486597822077,0.10529586594704117,0.04473117414600777,0.6233576138896395
-0.007998176631770555,0.013932168197529177,0.3512303978199984,0.5695126630119198,0.7930756866932004,0.11401098070133445,0.10910847084390198,0.05146511753489042,0.6198928122113488
-0.008593808669405933,0.014358982080198942,0.3513064842339548,0.5696360380418928,0.7932474980868756,0.12131643590751266,0.11677107913010157,0.05997551071588968,0.6186057928539899
-0.009077245434384738,0.014749169906056445,0.3511229425525962,0.5693384230138039,0.7928330410282641,0.12807261531968905,0.12373680334359084,0.06771685167856524,0.6141579427213384
-0.009607433099713486,0.01508475953226088,0.3511611396335821,0.569400360035969,0.7929192941845568,0.13522805835959814,0.13106835136333608,0.0760632475132009,0.6214818793675896
-0.01006414716425142,0.015501604344647845,0.3509995714525684,0.5691383753072209,0.7925544556986739,0.14868590579057708,0.14487066742603733,0.091165053736566,0.6378137881507401
-0.010570752682882965,0.01584077079077603,0.3508403802761917,0.5688802449269984,0.792194984772478,0.15532824936530348,0.15209954829853925,0.10278813182021904,0.6478415634371549
-0.011129420280041318,0.016324503907799392,0.3507042843521355,0.5686595637779563,0.7918876654484985,0.16593185134175728,0.16317942621973958,0.1188886555881826,0.6609000731335156
-0.0115811006279892,0.016890140368451646,0.3503968510776257,0.5681610571097762,0.7911934479135312,0.18258287584095695,0.18041149251465555,0.14174702851576707,0.681603248648346
-0.01193593310677617,0.01741103489370554,0.35045716358711426,0.5682588545507212,0.7913296400660146,0.1972483506224168,0.19587463197249194,0.1662246518674163,0.6948929629114973
-0.012296407295856019,0.01801607963681306,0.3506641577719792,0.5685944980550728,0.7917970552917514,0.20702901456568856,0.206632950907724,0.18985428001356397,0.7012639410882241
-0.012507438343536936,0.018560532876261887,0.35065068738053545,0.5685726556566101,0.7917666376917194,0.22337280219554856,0.2239647864273477,0.22012016753276897,0.7085231492127517
-0.012757207063299232,0.01910176353318215,0.35071791900190974,0.5686816725234443,0.7919184539623207,0.22607751957320738,0.22785328919234615,0.24159256807413174,0.7039590477625913
-0.01284110442239108,0.019637131913891933,0.35081811321888673,0.5688441386301006,0.7921447033462264,0.2375872963495216,0.2405247821819635,0.2714703685035997,0.7053546431889569
-0.013004194358210232,0.020163055966274105,0.35096564884308556,0.5690833693930818,0.7924778547685093,0.24292663558846836,0.24691926270650183,0.2969399138082957,0.7068805805092868
-0.01305520271960077,0.02070652031087067,0.35101822407542005,0.5691686207568306,0.7925965753439101,0.25141059786335573,0.25678967463863606,0.3266516701944523,0.7064018968390072
